"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"misc1",1345.15929310282,0.262673762155317,0.194315097102541,1.35179286669992,0.1764415867351,0.212156766505863
"(2E,6E)-farnesyl diphosphate synthase2",10.2499646768814,-2.64048316937475,0.524598999271495,-5.0333362683527,4.82016518092869e-07,1.51778081825186e-06
"(2Fe-2S)-binding protein3",12.5191055491984,3.32017638248961,0.6298536941917,5.27134541419248,1.3542732470291e-07,4.58060248924245e-07
"(4Fe-4S)-binding protein4",98.1508166344326,3.3170322902094,0.281503811956648,11.7832588736675,4.7615822917211e-32,1.99366007650638e-30
"(deoxy)nucleoside triphosphate pyrophosphohydrolase5",11.5319243561037,-0.500080652212188,0.454336909540304,-1.10068242687605,0.271034897127362,0.311736383385396
"(Fe-S)-binding protein6",44.0000095237327,0.0153937092038076,0.297752280669929,0.0516997188709097,0.95876796125031,0.964843184311401
"(p)ppGpp synthetase7",21.121468416635,-0.396242012551161,0.367008378802857,-1.07965385924883,0.280296347887693,0.321452078250686
"(R)-hydratase8",0,NA,NA,NA,NA,NA
"(S)-ureidoglycine aminohydrolase9",19.6578755621237,3.12531272856854,0.525281189150512,5.9497899279866,2.6848685817972e-09,1.13968753286304e-08
"1-(5-phosphoribosyl)-510",51.5603437925459,-0.405089114963964,0.218248518128457,-1.85609102154607,0.0634405852879318,0.0864030130037805
"1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase11",2.82402436783398,-0.276915136399174,0.747921552634759,-0.370246231604992,0.711199032416701,0.741912950615444
"1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase12",65.6831188296756,-1.31722122456066,0.188111357372984,-7.00234819925782,2.51707549988407e-12,1.52403296152052e-11
"1-acyl-sn-glycerol-3-phosphate acyltransferase13",241.819553894708,0.675901763182671,0.164498589247259,4.10886054570788,3.97616074434916e-05,9.64342864747628e-05
"1-acyl-sn-glycerol-3-phosphate acyltransferase, partial14",0.446686244086827,0.822432268150223,1.78242867129566,0.461411040674291,0.644503731868175,NA
"1-aminocyclopropane-1-carboxylate deaminase15",1.26256136341108,3.78910024899479,1.51930370622081,2.49397156966067,0.012632266197082,0.0200528517974589
"1-deoxy-D-xylulose-5-phosphate reductoisomerase16",381.169181542718,-0.421810422527066,0.144431991079205,-2.92047779287173,0.00349495104554365,0.00615940543319855
"1-deoxy-D-xylulose-5-phosphate reductoisomerase, partial17",1.31688123138669,3.86549835714681,1.33199763211745,2.90203095256402,0.00370751905894136,0.00650086178139502
"1-deoxy-D-xylulose-5-phosphate synthase18",472.08497923604,0.702277418491185,0.169565505673168,4.14162901648641,3.44847804640133e-05,8.42128334519745e-05
"1-phosphofructokinase19",188.314341159685,0.727738976759303,0.402279599889668,1.80903773633786,0.0704451409636318,0.0947560711667213
"1-pyrroline-5-carboxylate dehydrogenase20",26.344478199,5.71605020362708,0.673045027966814,8.49281989482125,2.01682720718101e-17,2.15019301864352e-16
"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase21",273.437067146377,4.32636518709437,0.364560081470044,11.8673585150871,1.74903149410676e-32,7.55199004814785e-31
"1,4-alpha-glucan branching enzyme22",1165.30661058263,1.27558977541542,0.17414970838942,7.32467362255382,2.39480828875852e-13,1.62440187166306e-12
"1,4-alpha-glucan branching enzyme, partial23",6.50498625360524,-1.21288291442545,0.516364774014891,-2.34888779301291,0.0188295801911471,0.0289333084409563
"1,4-alpha-glucan branching protein24",62.1690677316514,-2.85634474631791,0.490137866403353,-5.8276353289695,5.62182576540019e-09,2.29270267415981e-08
"1,4-alpha-glucan-branching enzyme25",47.8567518059762,4.1367992778902,0.518622967263062,7.97650613068951,1.50533694397618e-15,1.30157950906876e-14
"1,4-alpha-glucan-branching enzyme, partial26",96.2905574159354,-10.1234938856758,0.875196569458077,-11.5671087375768,6.04867624350053e-31,2.32798216313222e-29
"1,4-alpha-glucan-branching protein27",934.660548918047,-2.4153268173083,0.22824677324512,-10.5820852709905,3.60836658737188e-26,9.09795641199219e-25
"1,4-beta-mannosyl-N-acetylglucosamine phosphorylase28",72.0916177055651,-9.70499108598422,0.978065736582761,-9.92263681569323,3.31870846264399e-23,6.30737205341844e-22
"1,4-beta-N-acetylmuramidase29",11.6645000644353,0.191347717086817,0.515463680368863,0.371214741938538,0.71047759385634,0.741272288326894
"1,4-beta-xylanase30",25.8192736522067,-0.987975547767267,0.359002421358881,-2.75200246290157,0.00592320754313217,0.010009901984278
"1,4-dihydroxy-2-naphthoate octaprenyltransferase31",90.0888322592183,-2.92542181232216,0.263667498080301,-11.095117273162,1.32486136288724e-28,4.07697315167328e-27
"1,4-dihydroxy-2-naphthoate polyprenyltransferase32",8.33589451826836,-0.900431174137452,0.665835119030187,-1.35233355586435,0.176268634449602,0.212004154090369
"1,4-dihydroxy-2-naphthoyl-CoA synthase33",221.338089914536,-2.90616905797746,0.267481122822538,-10.8649501217534,1.69315676745897e-27,4.68824590300213e-26
"12-oxophytodienoate reductase34",152.898498169325,-3.44636593706064,0.332763963326418,-10.356788345137,3.89832281356002e-25,8.74401401216863e-24
"12,18-didecarboxysiroheme deacetylase35",0.795038257435181,3.04994042911872,2.13135817467373,1.43098446115732,0.152434668597523,0.186487499204177
"16S rRNA (-2-O)-methyltransferase36",5.34545263501473,-5.94565760980138,0.971959655771317,-6.11718559972851,9.52424176288335e-10,4.26016343275362e-09
"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase37",363.372227041598,2.91617085603337,0.249123903343624,11.7057047392639,1.19165021004981e-31,4.8426561624289e-30
"16S rRNA (cytidine(1402)-2-O)-methyltransferase38",221.82788554417,0.190518964116789,0.14940149002963,1.27521461853563,0.202233288475074,0.239603614033622
"16S rRNA (cytosine(1402)-N(4))-methyltransferase39",1011.95289953494,0.558152981143035,0.178084076218119,3.13421049762699,0.00172317194815528,0.00320660832426417
"16S rRNA (cytosine(1402)-N(4))-methyltransferase, partial40",2.68168466012789,0.542918665303411,0.690894896829039,0.78581947528519,0.431973255271781,0.475167141795255
"16S rRNA (cytosine(967)-C(5))-methyltransferase41",223.819477996284,1.7171666902764,0.217552091098986,7.89312886675536,2.9470303160554e-15,2.46932188459294e-14
"16S rRNA (guanine(527)-N(7))-methyltransferase RsmG42",170.857466142124,-0.322239799980293,0.201885585824438,-1.59615060512798,0.110455172643739,0.140517366763516
"16S rRNA (guanine(966)-N(2))-methyltransferase RsmD43",21.1149488659096,2.44071207123005,0.440607790526241,5.53942105362,3.03473210876104e-08,1.12114688627677e-07
"16S rRNA (uracil(1498)-N(3))-methyltransferase44",197.215810407636,-0.610343932463563,0.146217033062658,-4.174232780404,2.98991927126605e-05,7.37445815263888e-05
"16S rRNA maturation RNase YbeY45",12.2441951994719,2.40249616218821,0.475002292410085,5.05786224735534,4.23982514727331e-07,1.34546770923003e-06
"16S rRNA methyltransferase46",47.4597763766371,-0.391834317978737,0.360030367705471,-1.08833685468245,0.276446426245329,0.317458466708088
"16S rRNA processing protein RimM47",74.2352636012539,0.838278036777176,0.249099586146351,3.36523255516238,0.000764791695382581,0.00151261478028931
"16S rRNA processing protein RimM, partial48",4.04157338827788,-5.02574440572332,0.994608317658683,-5.05298851466874,4.34950062692928e-07,1.37900528137407e-06
"16S rRNA pseudouridine(516) synthase49",66.4190399417468,1.50469264703552,0.238288602816227,6.31458084546313,2.70894681257564e-10,1.29245573582036e-09
"1A family penicillin-binding protein50",34.1594088013628,8.5462517545832,0.949725557084568,8.99865407520269,2.28501668411682e-19,2.96173316364372e-18
"2-alkenal reductase51",250.420709831237,-2.95436250632032,0.293329446470632,-10.0718238208522,7.36004130549815e-24,1.47596067805614e-22
"2-amino-3-ketobutyrate CoA ligase52",15.9898009154762,6.46103517635337,0.921130623886603,7.01424424376619,2.31195216156561e-12,1.40476002710431e-11
"2-amino-3-ketobutyrate CoA ligase, partial53",0.901036013803705,3.26592398762642,1.45747058056705,2.24081640560852,0.0250379698255883,0.0375175825919264
"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase54",83.522588384869,-0.466455428404064,0.332163700954223,-1.40429380773412,0.160231377458802,0.194921371927123
"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase55",38.5626550369672,1.23218505767589,0.358397416492122,3.43804112690354,0.000585938698773161,0.00118154042629141
"2-amino-4-ketopentanoate thiolase56",7.09649576701901,6.27027508440324,1.04855232846676,5.97993530143784,2.23226263705055e-09,9.57565130584524e-09
"2-aminoethylphosphonate aminotransferase57",13.2600322156763,7.1837442087831,1.09282428182977,6.57355837368017,4.91268006002636e-11,2.54512562389892e-10
"2-aminoethylphosphonate--pyruvate aminotransferase58",14.8647552428058,-1.38760178636698,0.558513912330949,-2.48445339629203,0.0129750490296477,0.020556845825323
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase59",201.051279319066,0.268590547849941,0.171374917171595,1.56726872451822,0.117051892538973,0.147658723565324
"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase60",449.711549341069,0.0384861262602798,0.119580460536517,0.321842933934237,0.747571686774587,0.774825444165064
"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, partial61",0.0478365314469793,0.393353649376735,3.11653965008542,0.126214870831486,0.899561840280548,NA
"2-dehydro-3-deoxy-6-phosphogalactonate aldolase62",5.62917730941026,1.60673691583882,0.66788149166256,2.4057215776996,0.0161405605986515,0.0251000704323655
"2-dehydro-3-deoxy-phosphogluconate aldolase63",51.3892740487901,5.39056260773613,0.485414524988936,11.1050706771887,1.18523539946753e-28,3.70506731095993e-27
"2-dehydro-3-deoxygluconokinase64",21.1042568679616,0.858903229998241,0.389751735909449,2.20371880575226,0.0275441257663475,0.0409266787518683
"2-dehydro-3-deoxyphosphogluconate aldolase65",61.806475743977,1.97363572323719,0.484978276114599,4.06953428728593,4.71072069404077e-05,0.00011296082580625
"2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase66",29.5935207108384,1.5682355186955,0.543102826871529,2.8875480684369,0.00388257276428946,0.00677941461951061
"2-dehydropantoate 2-reductase67",26.5493717799919,-1.1092673727971,0.418452894275597,-2.6508775252168,0.00802829478958217,0.0132402660668008
"2-deoxy-D-gluconate 3-dehydrogenase68",33.6416073930409,1.99868347346442,0.326197776052484,6.12721367279597,8.9431337166628e-10,4.01322762465508e-09
"2-deoxyribose-5-phosphate aldolase69",193.708814096879,1.30121088813248,0.266488333787153,4.88280619883262,1.04586651539852e-06,3.13193273586071e-06
"2-enoate reductase70",37.697538103365,6.59657467112317,0.847386450605972,7.7846119281302,6.99275132018385e-15,5.61737470877792e-14
"2-hydroxy-3-oxopropionate reductase71",24.1738373708747,1.0662608337216,0.374934504622971,2.84385891555597,0.00445707787942078,0.00770081843940939
"2-hydroxy-acid oxidase72",71.1500184501438,-0.888091046079409,0.691213449288353,-1.28482894393006,0.198852065601746,0.236126487803571
"2-hydroxyacid dehydrogenase73",312.865689424265,0.74955089987838,0.225585273996215,3.32269428141377,0.000891525642308561,0.00174602548543974
"2-hydroxyacyl-CoA dehydratase74",402.423066552532,5.98369128411222,0.371590472891487,16.102918994534,2.43348265911032e-58,5.69888642388598e-56
"2-hydroxychromene-2-carboxylate isomerase75",0.652184116608328,2.83811272936434,1.56443376264124,1.8141469438583,0.0696551059124834,0.0938493026224069
"2-hydroxyglutaryl-CoA dehydratase76",448.979057572124,2.28179395333188,0.239613432669735,9.52281317415511,1.6855320377251e-21,2.66464487016564e-20
"2-hydroxyglutaryl-CoA dehydratase activator77",0.559918866015422,1.96453840891689,2.65890963382858,0.738851138046442,0.459997395395137,0.502910588081549
"2-hydroxyglutaryl-CoA dehydratase, partial78",0.0506227344800204,0.393353649376734,3.11653965008542,0.126214870831485,0.899561840280548,NA
"2-hydroxyhepta-2,4-diene-1,7-dioate isomerase79",31.4069696733263,-1.78594568721813,0.441270571296229,-4.04728029329473,5.1816179603575e-05,0.000123566474556886
"2-iminoacetate synthase ThiH80",88.9191374351232,-0.239655327932399,0.257348373467298,-0.931248659952584,0.351724952350352,0.394591073938358
"2-isopropylmalate synthase81",703.434065725202,-0.690811082564729,0.173578847077213,-3.97981144705631,6.89699493230723e-05,0.000161819322292621
"2-isopropylmalate synthase, partial82",0.816574749762484,3.14465061958945,1.4580075710771,2.15681364210362,0.0310201877421408,0.0455479207261594
"2-keto-3-deoxygluconate permease83",5.32217091692986,1.15351592764892,0.549048529268666,2.10093619444788,0.0356465676426249,0.051611508447883
"2-keto-3-deoxygluconate transporter84",0.354359141360143,2.01093884333965,3.07900978165948,0.653112197082994,0.513683949563864,NA
"2-ketoglutarate oxidoreductase subunit delta85",0.0506227344800204,0.393353649376734,3.11653965008542,0.126214870831485,0.899561840280548,NA
"2-ketoisovalerate family 2-oxoacid:acceptor oxidoreductase subunit delta86",34.7423372548703,-0.602592133016479,0.450144935309493,-1.33866247456982,0.180680577753452,0.216725717754965
"2-ketoisovalerate family 2-oxoacid:acceptor oxidoreductase subunit gamma87",34.6240057964616,-0.161035730494706,0.428197002677231,-0.376078602810987,0.70685846111797,0.737719114530327
"2-ketoisovalerate ferredoxin oxidoreductase88",4.73893462391009,-1.50683570866296,0.651279248760398,-2.31365533529737,0.0206866357448842,0.0314787715954917
"2-ketoisovalerate ferredoxin oxidoreductase subunit alpha89",40.7346604268087,-0.275621103917818,0.273838405087797,-1.00651003948643,0.31417028471612,0.356073400370981
"2-nitropropane dioxygenase90",80.0745004268194,1.2082908788578,0.345974432424423,3.49242824214113,0.000478650183347151,0.00098205334347891
"2-oxo acid dehydrogenase acyltransferase91",0,NA,NA,NA,NA,NA
"2-oxoacid ferredoxin oxidoreductase subunit beta92",33.1225022877254,-0.237723555202702,0.477095222172654,-0.498272764334398,0.618291801741912,0.656038843854093
"2-oxoacid ferredoxin oxidoreductase, partial93",0,NA,NA,NA,NA,NA
"2-oxoacid:acceptor oxidoreductase94",68.9676174083703,-1.87338266363368,0.521416920889745,-3.59286894724655,0.000327057098541717,0.000689074097369763
"2-oxoacid:acceptor oxidoreductase subunit alpha95",427.572849875959,0.460147026990977,0.3518012128773,1.30797453262751,0.19088194746153,0.227677474799375
"2-oxoacid:acceptor oxidoreductase subunit alpha, partial96",0.527428564689615,2.51856753607826,1.86030499522268,1.35384656953887,0.175785332738412,0.211487167973281
"2-oxoacid:acceptor oxidoreductase subunit gamma97",12.8829139797841,-1.22545440331635,0.467064082705408,-2.62373932976833,0.00869703185385275,0.0142665189510487
"2-oxoacid:ferredoxin oxidoreductase subunit beta98",53.8470734609347,1.48503056732618,0.400945348058896,3.70382291381029,0.000212374539825326,0.000461816024042577
"2-oxoacid:ferredoxin oxidoreductase subunit beta, partial99",3.66302109123176,-5.41844882752844,1.0789132579922,-5.02213573462976,5.11000487199748e-07,1.60247247654084e-06
"2-oxoacid:ferredoxin oxidoreductase subunit gamma100",261.358137380621,-1.32204964206966,0.377519735821459,-3.50193517484049,0.000461891985585372,0.000948990567261425
"2-oxoglutarate dehydrogenase E1 component101",482.225972145964,-4.17621513431067,0.261495274433304,-15.9705185623759,2.0507384767099e-57,4.72250892211677e-55
"2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)102",12.2249163467509,-7.14688768774063,0.948943021212103,-7.53141919797437,5.01917675623264e-14,3.6751438919378e-13
"2-oxoglutarate dehydrogenase subunit E1103",150.109082183903,-2.14054518066314,0.308272392897147,-6.94368107551337,3.82012399511408e-12,2.25278076143795e-11
"2-oxoglutarate ferredoxin oxidoreductase gamma subunit104",0.790236999016964,-0.403195234917923,1.27406761419619,-0.316462980791095,0.751651119430351,0.778586364582739
"2-oxoglutarate ferredoxin oxidoreductase subunit beta105",66.7895473472962,0.451113661705017,0.294208733231815,1.53331159394773,0.125199099321795,0.156592373977482
"2-oxoglutarate ferredoxin oxidoreductase subunit gamma106",181.474347740697,4.37329181853296,0.430270273938414,10.164057531799,2.86883029492553e-24,5.91621316193821e-23
"2-oxoglutarate oxidoreductase107",435.666877692699,-0.225278696556458,0.316440341170258,-0.711915224599157,0.47651727387252,0.51912317062971
"2-oxoglutarate oxidoreductase gamma subunit108",4.23118135224344,0.213917382575273,0.697823403637965,0.306549452855918,0.759186332965059,0.785449461817913
"2-oxoglutarate oxidoreductase subunit beta109",3.79070574402981,5.37208870795504,1.13606893116951,4.72866439752456,2.26001591292641e-06,6.48393684985554e-06
"2-oxoglutarate synthase110",0.21867984697753,1.40660472232419,3.10105326451522,0.4535893460521,0.650124423109419,NA
"2-oxoglutarate synthase subunit alpha111",0.675691846325579,2.83060861970264,2.12249087304814,1.33362581467196,0.182326518385353,0.218434536073045
"2-oxoglutarate translocator112",5.68315574916099,1.12286221039223,0.577377526401826,1.94476258435243,0.0518035592314655,0.0721251287687584
"2-oxoisovalerate dehydrogenase113",10.2855568375287,-4.69904205416132,0.814788016062651,-5.76719583686169,8.0601373083749e-09,3.21962755680301e-08
"2-oxopent-4-enoate hydratase114",4.2291957245122,5.54662466165179,1.00539945630547,5.51683674271509,3.45155791912116e-08,1.26398557562939e-07
"2-phosphosulfolactate phosphatase115",0.813970413407711,3.21352505793113,1.97304658623446,1.6287122059617,0.103373957600825,0.132657004938293
"2-polyprenylphenol hydroxylase116",43.227302953544,-7.58823078419076,0.82049380849566,-9.24837056126415,2.27940885121908e-20,3.21373388747898e-19
"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase117",10.2416106957047,-0.955623720717109,0.617094337883792,-1.54858611082746,0.121481246873295,0.152591489822575
"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase118",242.914677882123,-3.17958154947646,0.28053489491392,-11.333996615473,8.90467540421333e-30,3.06059452885611e-28
"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase119",6.21472204334389,-1.03799806194811,0.500342505832697,-2.07457501580965,0.0380259396267818,0.0547467341693492
"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase120",30.0872441890695,-1.33656184868798,0.44598497858091,-2.99687638121988,0.00272761295849965,0.00489956165465285
"2,3-bisphosphoglycerate-independent phosphoglycerate mutase121",367.262340704313,1.27574583059478,0.208008476984657,6.13314346169113,8.6159384467373e-10,3.86891197655409e-09
"2,3-diaminopropionate biosynthesis protein SbnA122",0,NA,NA,NA,NA,NA
"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase123",0.706834798846082,-2.44023803924524,1.34730552601646,-1.81119871634477,0.0701100968524463,0.0943703076678276
"2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase124",0.832951892591138,0.0498503308862823,1.6508294672764,0.0301971414215953,0.975909828308461,0.979169711548762
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase125",17.5577782819284,0.663724755895601,0.386847628864959,1.71572657131962,0.0862120991066892,0.113048550190483
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase126",60.4131328457918,-2.01339599810842,0.44900940450957,-4.48408424831893,7.32277283633986e-06,1.96769257642372e-05
"2,4-dienoyl-CoA reductase127",19.4756530719786,4.91305312554383,0.796098295812253,6.1714152026052,6.76814274306834e-10,3.07819052932769e-09
"2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase128",0.661443438154365,-1.0553941707727,1.48721491551694,-0.709644692075896,0.477924497721623,0.520410023250033
"2,5-diketo-D-gluconic acid reductase129",5.90456717144807,0.221787065480352,0.752482871159024,0.294740350884985,0.768192236143543,0.793637814176412
"2,6-beta-D-fructofuranosidase130",79.6355504996427,-1.52705892595651,0.381051412279335,-4.0074879051677,6.1368003227905e-05,0.000144993450854987
"2-5 RNA ligase131",1.90890583249899,3.29351320006599,1.26585218874696,2.60181499020527,0.00927318631606834,0.0151325871417404
"2,3-cyclic-nucleotide 2-phosphodiesterase132",35.3179033367374,-2.27877893349506,0.498769896131332,-4.568798059326,4.90529117992512e-06,1.34878424344329e-05
"23S ribosomal RNA methyltransferase Erm133",0.0478365314469793,0.393353649376735,3.11653965008542,0.126214870831486,0.899561840280548,NA
"23S rRNA (-C5)-methyltransferase134",30.464932542474,3.08015777371964,0.446815726237304,6.89357512023596,5.4407367014177e-12,3.14712823095485e-11
"23S rRNA (adenine(1618)-N(6))-methyltransferase135",4.14003763768654,-5.5945481180931,1.06553825285313,-5.25044324135047,1.51733654023322e-07,5.10719585296038e-07
"23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ136",9.49470873499337,-6.29980606253279,0.91553289899662,-6.88102641580338,5.94228299156768e-12,3.41390952575845e-11
"23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(G)137",0.56807613070752,-2.7249180117057,2.14389564760992,-1.27101242765408,0.203724227456781,0.241266619591184
"23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN138",406.84967171074,-0.474706950203939,0.133732502440096,-3.54967522137395,0.000385706683303856,0.00080284863561455
"23S rRNA (guanosine(2251)-2-O)-methyltransferase RlmB139",253.491575945822,0.273849974935691,0.170368450789971,1.60739839838827,0.10796700120665,0.137796051697051
"23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH140",74.8859377145056,1.02735250647831,0.210342664891051,4.88418508442138,1.03857485121465e-06,3.11212073720078e-06
"23S rRNA (uracil(1939)-C(5))-methyltransferase141",65.293263562616,-2.13864761508699,0.320445171296793,-6.6739892083011,2.48941930709813e-11,1.33577889577378e-10
"23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD142",271.362828632724,1.66643285852722,0.150090471401057,11.102855784058,1.21498514833057e-28,3.77246062797382e-27
