"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"misc1",1009.60082131474,0.780809267356362,0.175957991677863,4.43747544462679,9.10201014536415e-06,9.5952128314599e-05
"(2E,6E)-farnesyl diphosphate synthase2",48.7537458217145,-0.19675147234105,0.367647648012398,-0.535163147118555,0.592537047298753,0.7353438595738
"(2Fe-2S)-binding protein3",9.46155882921641,-0.221651486440595,0.709267401270818,-0.312507646683683,0.754654752648294,0.852590989481768
"(4Fe-4S)-binding protein4",13.1147670294994,-2.84479443039612,0.679863644999229,-4.18436027771325,2.85970270305909e-05,0.000255692366203141
"(deoxy)nucleoside triphosphate pyrophosphohydrolase5",73.1693644318712,-0.915061694030615,0.270095256624888,-3.38792211853415,0.000704242582172723,0.00393131264727129
"(Fe-S)-binding protein6",56.9495426459245,1.00311536199107,0.295864315394497,3.3904574150943,0.000697760941208072,0.00391113711703071
"(p)ppGpp synthetase7",98.7338376368047,-0.768257729120355,0.290847209569385,-2.64144782498619,0.00825525211809514,0.0305600287343253
"(R)-hydratase8",0,NA,NA,NA,NA,NA
"(S)-ureidoglycine aminohydrolase9",6.6580934648698,-0.257397758372811,0.677259979012697,-0.380057535288064,0.703902706727846,0.817871275626193
"1-(5-phosphoribosyl)-510",143.90267136959,0.919470487942494,0.237634232298373,3.86926781991582,0.000109162679537148,0.000809512340044238
"1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase11",1.15710848621398,0.366522944377138,1.71749618616249,0.21340539055058,0.831010776295789,0.903244675207128
"1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase12",14.1231399672183,-1.26577153076471,0.634199001859793,-1.99585859809433,0.0459493163379763,0.11768277496308
"1-acyl-sn-glycerol-3-phosphate acyltransferase13",525.405972282185,-0.834997286488651,0.17507094614446,-4.76947948747392,1.84702548847867e-06,2.42652973548886e-05
"1-acyl-sn-glycerol-3-phosphate acyltransferase, partial14",0,NA,NA,NA,NA,NA
"1-aminocyclopropane-1-carboxylate deaminase15",0.0554856289190092,-0.748504983693652,3.11653965008542,-0.240171814811705,0.81019706279976,NA
"1-deoxy-D-xylulose-5-phosphate reductoisomerase16",598.291830374581,0.607398714642542,0.263107694559601,2.30855549724316,0.0209682598703419,0.0642569148074114
"1-deoxy-D-xylulose-5-phosphate reductoisomerase, partial17",0.239434159666318,-0.210538409056129,3.11480687111769,-0.0675927650630168,0.946109814872169,NA
"1-deoxy-D-xylulose-5-phosphate synthase18",538.830885090053,0.672437619023292,0.166390638758972,4.04131881480042,5.31514392228335e-05,0.000437978466753512
"1-phosphofructokinase19",240.667575818374,-1.25703039533392,0.29448753570274,-4.2685351430384,1.96760831882638e-05,0.000185240389038695
"1-pyrroline-5-carboxylate dehydrogenase20",9.03935305626826,-2.53358670565264,1.01875530532179,-2.48694332428764,0.0128845923654326,0.0436701179527314
"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase21",8.64573018404728,-1.69837222501279,0.693004114789904,-2.45073901982196,0.0142563276047076,0.0473613228270185
"1,4-alpha-glucan branching enzyme22",746.369019936617,0.655804155131908,0.196591080106759,3.33587950570174,0.000850300093023661,0.00461951098470232
"1,4-alpha-glucan branching enzyme, partial23",7.4182680462355,0.392955704611504,0.522410755973612,0.752196810877593,0.451932711207011,0.613915627488933
"1,4-alpha-glucan branching protein24",304.161299469542,1.88406202940514,0.287881081422013,6.54458438219925,5.96610707072943e-11,2.37024618023034e-09
"1,4-alpha-glucan-branching enzyme25",11.1294340175623,-0.729440353863657,0.447043410497521,-1.63169915210662,0.102742878776897,0.217787022651211
"1,4-alpha-glucan-branching enzyme, partial26",767.476832241984,1.49402475991733,0.245800523177913,6.07820008111187,1.21539046737093e-09,3.50402224271204e-08
"1,4-alpha-glucan-branching protein27",132.944966804415,-0.741133548072544,0.591072762469299,-1.25387870179695,0.209886097448583,0.362704510105092
"1,4-beta-mannosyl-N-acetylglucosamine phosphorylase28",609.676909069677,1.33239873960778,0.259517929323497,5.13412981939642,2.83452400647557e-07,4.49518958009109e-06
"1,4-beta-N-acetylmuramidase29",0.930289653728804,0.447130426367298,1.80011850387176,0.248389439587224,0.80383310359788,0.886240178399302
"1,4-beta-xylanase30",168.11275651935,-0.926377708881702,0.234131845847512,-3.95664974804428,7.6008248165534e-05,0.000596154244940121
"1,4-dihydroxy-2-naphthoate octaprenyltransferase31",26.7288112063551,0.287895410258083,0.474524516693314,0.606702920776905,0.544048083489963,0.695383072772522
"1,4-dihydroxy-2-naphthoate polyprenyltransferase32",12.5647663349762,-0.3473141991887,0.569543219629434,-0.609811840819869,0.541986456883927,0.693668263925061
"1,4-dihydroxy-2-naphthoyl-CoA synthase33",232.554882080987,1.33815350392566,0.214359740881187,6.24255981288648,4.30467081360308e-10,1.40582766316568e-08
"12-oxophytodienoate reductase34",23.4425212518245,-0.751734676190282,0.601274727512857,-1.25023494551284,0.211213734769843,0.36431657109085
"12,18-didecarboxysiroheme deacetylase35",0.166456886757027,-1.44911577096079,3.11174024381558,-0.465693039077034,0.641435235627063,NA
"16S rRNA (-2-O)-methyltransferase36",52.9295129983348,1.79813261904575,0.304484499062804,5.90549806174159,3.51582920534164e-09,8.93329702042961e-08
"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase37",166.726910799643,-0.530632121691841,0.240860255353497,-2.20307049377268,0.0275897804752507,0.0791084950581282
"16S rRNA (cytidine(1402)-2-O)-methyltransferase38",711.603758793877,0.314367990600669,0.205582796537544,1.52915514281983,0.126225987884021,0.251776854024701
"16S rRNA (cytosine(1402)-N(4))-methyltransferase39",826.252239629151,0.501170391336106,0.181373412658604,2.76319656773206,0.00572382842068611,0.0227477416196466
"16S rRNA (cytosine(1402)-N(4))-methyltransferase, partial40",14.8701426009969,-0.382945827030218,0.680839492903627,-0.562461242365716,0.573801803109032,0.720430348147645
"16S rRNA (cytosine(967)-C(5))-methyltransferase41",152.718371011855,-0.218324144703663,0.217051926477106,-1.00586135422618,0.31448226857661,0.481234878492943
"16S rRNA (guanine(527)-N(7))-methyltransferase RsmG42",348.056339328944,1.35708497709943,0.21638069316966,6.27174706402928,3.57019224694408e-10,1.18606300479656e-08
"16S rRNA (guanine(966)-N(2))-methyltransferase RsmD43",11.8816352529211,-0.519875516015617,0.512188908939583,-1.01500736728554,0.310102315659219,0.476550959901134
"16S rRNA (uracil(1498)-N(3))-methyltransferase44",123.037265023733,-1.11810573426372,0.26739989487941,-4.18139930372059,2.89720554565231e-05,0.00025765071779451
