"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Abiotrophia",0.898872242103471,-0.258088469435966,1.70947381421845,-0.150975386279293,0.879995132219979,0.922098563645731
"Abiotrophia defectiva",3.63745637806875,0.00540333817703023,0.658846783065251,0.00820120597977495,0.993456457721724,0.995096545748521
"Abiotrophia sp.",3.23538041256821,-3.46805131481916,0.977740188006458,-3.5470070243203,0.000389634202528575,0.00182236539301288
"Acaricomes phytoseiuli",0.296847085213937,1.31574728771778,2.68703123456392,0.489665795764862,0.624370409380671,NA
"Acaryochloris marina",5.69304105382835,1.57168692421867,0.586233617790811,2.68099077999226,0.00734045383757647,0.0233363852128943
"Acaryochloris sp.",0.58197645320011,0.965858440079928,1.56367186949534,0.617686139222835,0.536782250520194,NA
"Acetivibrio cellulolyticus",204.896054858047,-0.829675160557855,0.174893350604579,-4.74389196438744,2.09650689305969e-06,1.72181868196376e-05
"Acetivibrio ethanolgignens",6193.48810585926,3.67538332439315,0.338616262579135,10.8541252460791,1.90623181142166e-27,4.7820424396528e-25
"Acetoanaerobium",92.8963902393974,-2.1754191869973,0.302532076073052,-7.19070590872488,6.44571876354986e-13,2.22337011600198e-11
"Acetoanaerobium noterae",70.8572275801688,0.412585424095507,0.265467081224354,1.55418676467392,0.120139873632728,0.222127960662989
"Acetoanaerobium sticklandii",3.86521002879395,-0.718469936260895,0.705459045651812,-1.01844315511904,0.308467402335923,0.446363815808064
"Acetobacter aceti",1.3953641164168,0.566532103561153,1.21778896937735,0.465213692854203,0.641778433909013,0.740534220519307
"Acetobacter malorum",2.37841957136381,1.76986540811368,0.838762521292862,2.11009119170659,0.0348505018482925,0.0848433699606204
"Acetobacter nitrogenifigens",0.712465739951106,-0.903504124558626,1.58752677120209,-0.56912685880219,0.569270052227748,0.687135008257183
"Acetobacter okinawensis",0,NA,NA,NA,NA,NA
"Acetobacter papayae",0.503003259089668,1.89063304999868,1.86471494991856,1.01389922898471,0.310630839323994,NA
"Acetobacter sp.",0.799937984436845,-1.13947176553095,1.39346404796692,-0.81772598811821,0.413513667583551,0.550852505767226
"Acetobacterium",0.257765459501682,-0.460404673491788,2.45191183956336,-0.187773747025822,0.851054016513474,NA
"Acetobacterium bakii",70.7578893515018,-1.02316610231699,0.300039515953063,-3.41010449595929,0.00064937993641093,0.0028856102005249
"Acetobacterium dehalogenans",50.4136211117147,-0.711241354564607,0.27720274831492,-2.56578031382499,0.0102944004598716,0.0310124433067858
"Acetobacterium wieringae",131.321905457977,-1.06189104331251,0.224070757443631,-4.73908802481577,2.14682235893241e-06,1.75530557021452e-05
"Acetobacterium woodii",112.658242321611,-1.15265782962965,0.283798157081131,-4.06154092572254,4.87498698402251e-05,0.000294044296883281
"Acetohalobium arabaticum",13.5809664781162,-0.906571401632334,0.40027639300941,-2.2648635229683,0.0235210558220113,0.0615809805890323
"Acetomicrobium",1.19634938823396,-3.54957320937073,1.23184815757336,-2.88150222699776,0.0039578443775509,0.0136704367572448
"Acetomicrobium flavidum",4.13867998826635,-1.03549955295631,0.670862217255932,-1.54353535841067,0.122700935318297,0.225428249674328
"Acetomicrobium hydrogeniformans",8.45751120326906,-1.88804243464717,0.586333132777127,-3.22008484443748,0.00128152662206221,0.00523907068678619
"Acetomicrobium mobile",3.82911325826725,-2.18573655632414,0.843414708289758,-2.59153241559694,0.00955495395129542,0.0292153965967864
"Acetonema longum",24.5594890202277,-0.284257248047009,0.325459170103373,-0.873403714379049,0.382443067159357,0.520647086248765
"Acholeplasma axanthum",105.756828543553,-1.61585121480515,0.272291138352379,-5.93427764334376,2.95142020920378e-09,4.5246911484988e-08
"Acholeplasma brassicae",118.344093226529,-2.63840383296478,0.365472748342968,-7.21915339769423,5.23122196194954e-13,1.85071243641023e-11
"Acholeplasma equifetale",77.332066449303,-2.44777342472669,0.341897468702301,-7.15937861142232,8.10435712761463e-13,2.72731384068934e-11
"Acholeplasma granularum",267.836428179438,-2.94615121369324,0.455703620741029,-6.46505991965224,1.01258677278191e-10,2.10092721766292e-09
"Acholeplasma hippikon",564.313097264153,3.48939754323866,0.301110546851497,11.5884268409887,4.71716790009397e-31,1.62712810253866e-28
"Acholeplasma laidlawii",53.1637026223887,-1.16973281887814,0.29433597286905,-3.97414154809596,7.06335495061979e-05,0.000410776143018658
"Acholeplasma modicum",45.100522523921,-2.91759370293423,0.364885885037186,-7.99590727560452,1.28623157280316e-15,7.63302371000067e-14
"Acholeplasma oculi",40.8691451692731,-1.26766611303481,0.375813122104998,-3.37312892624498,0.000743191449786412,0.00325271499712229
"Acholeplasma palmae",95.0615373889032,-2.80770699229842,0.460370202790883,-6.09880260554957,1.06865937169159e-09,1.73468560951938e-08
"Achromobacter",2.10078090034298,0.382082599849875,0.817746789528055,0.467238275640783,0.640329411935964,0.739171308193806
"Achromobacter insuavis",0.48304739028991,-0.225672078439459,2.12676266854365,-0.106110607345761,0.915494595217373,NA
"Achromobacter piechaudii",2.68756273496916,-2.7561294867468,0.982932168274027,-2.8039874730994,0.00504748661300777,0.0169446950226216
"Achromobacter ruhlandii",1.67478255130982,1.62492965744213,0.957256819740617,1.69748559000335,0.0896048931638328,0.176177201770999
"Achromobacter sp.",11.8011549789453,-1.53128666399337,0.475747663467565,-3.21869508056506,0.00128775342277337,0.00526063000761379
"Achromobacter xylosoxidans",3.13258729091525,0.548110044662627,0.723548384423037,0.757530603982614,0.448732037996151,0.582992494750649
"Acidaminococcus",57.835242247635,-1.95760660450479,0.373603308285083,-5.23979997257148,1.60750743889618e-07,1.68987305814629e-06
"Acidaminococcus fermentans",34.6615726246824,0.145491475398354,0.282378191754409,0.515236231574468,0.606387953593796,0.713876944514539
"Acidaminococcus intestini",7.75538237294354,-1.61085805540201,0.518708369997855,-3.1055177602179,0.00189946213570183,0.0073462729691229
"Acidaminococcus massiliensis",29.7908969903933,-0.529693475947692,0.277158415761936,-1.91115782824603,0.0559843015128258,0.123789006430002
"Acidaminococcus sp.",3.51903853447236,-0.219227360525768,0.693730515531193,-0.316012277992276,0.751993188837116,0.825591885655867
"Acidaminococcus timonensis",47.041607358255,-0.70343913256095,0.31724715842273,-2.217322090632,0.0266010893830173,0.0683384869020127
"Acidibacillus ferrooxidans",24.8157670714372,-1.52202974765,0.415678392004891,-3.66155608981495,0.000250687960639379,0.00124868849708369
"Acidiferrobacter thiooxydans",1.1228343722828,-1.23557328964105,1.17747660674889,-1.04933998905725,0.294021667357813,0.429060175078733
"Acidihalobacter prosperus",4.40944658728278,-0.847991770487618,0.598370451256037,-1.41716852613227,0.156433661405016,0.270136851468799
"Acidiphilium",3.94296362926958,-0.99804456001088,0.887875950741394,-1.12408108269798,0.260978629793913,0.394434694291554
"Acidiphilium multivorum",3.64892467100649,2.33736289110963,0.878591995247991,2.66035077004075,0.0078059309855136,0.024617676062314
"Acidiphilium sp.",0.568945190412196,-0.10245789848486,1.8173737361147,-0.0563769006059816,0.955041558328491,NA
"Acidithiobacillus thiooxidans",1.322258253502,-3.68052563778584,1.48261573257716,-2.48245419019544,0.0130480843792722,0.0379072328999893
"Acidithrix ferrooxidans",2.44471622451943,-1.20859180959444,0.839751841738896,-1.43922495852081,0.150086796135425,0.261798049264037
"Acidobacteria bacterium",1.6570578360085,1.02206376620325,1.15993966845055,0.88113528143108,0.378244603122079,0.517083643741639
"Acidobacteriaceae bacterium",37.6671182563444,-1.4930995157302,0.306717550024403,-4.86799505151045,1.12736152480942e-06,9.8292389501156e-06
"Acidobacterium ailaaui",4.36073700060235,-0.972999443058145,0.76315930967269,-1.27496242360648,0.202322542417951,0.325924726095934
"Acidobacterium capsulatum",2.70979946643658,-1.53885019438678,0.861583492157357,-1.78607205035183,0.0740875929193351,0.152983943847729
"Acidocella aminolytica",2.17206868029916,-1.09616462384163,0.861943242453342,-1.27173643211312,0.203466781520568,0.327099670029716
"Acidothermus cellulolyticus",0.860393271986857,0.785221044420486,1.45474831838568,0.539764187726876,0.589359667417994,0.702370115413498
"Acidovorax avenae",3.59098883344046,1.36033749946485,0.741615325228593,1.83428989826437,0.0666109728715778,0.141528122613346
"Acidovorax caeni",0.603824671466855,2.81781406767381,1.76957664413544,1.59236621765569,0.111302442247761,NA
"Acidovorax citrulli",0.851587261433657,2.84183886988642,1.47992599627768,1.92025741627232,0.0548253923885823,0.121616294450396
"Acidovorax delafieldii",1.71790086160302,0.849805989920345,0.978127876122678,0.868808681017246,0.384951784110445,0.522901525105967
"Acidovorax radicis",45.4494115782023,-0.752434792108511,0.494109112934789,-1.52281099945594,0.127805997275794,0.2321030927822
"Acidovorax sp.",10.248056230207,-0.0284905827818001,0.525418015955488,-0.0542246019676146,0.956756219980215,0.972356637463556
"Acidovorax temperans",0.439001600631226,0.77771808760872,1.92062571520339,0.404929540124563,0.68552930388396,NA
"Acinetobacter",13.3631594037921,-0.429192690309651,0.487425397372365,-0.880530010589031,0.378572254968056,0.517083643741639
"Acinetobacter baumannii",40849.678696817,3.20957876924713,0.493744367835158,6.5004868477177,8.00604890260179e-11,1.70599937812584e-09
"Acinetobacter bereziniae",0.270840656669579,0.464554086953703,2.16828838843619,0.214249215847504,0.830352718317562,NA
"Acinetobacter bohemicus",0.0570491268163036,-0.0520711488490703,3.11653965008542,-0.0167080014039427,0.986669563855592,NA
"Acinetobacter brisouii",0,NA,NA,NA,NA,NA
"Acinetobacter celticus",2.48552303818534,-0.986184310742048,0.930772921996006,-1.05953266090639,0.28935726289402,0.4238708885805
"Acinetobacter guillouiae",4.04191580095592,0.561554534216448,0.718424968217206,0.781646739825821,0.434422210219867,0.571668139771924
"Acinetobacter haemolyticus",0.647604695391051,-1.98390012647006,1.58179034319683,-1.25421180815945,0.20976502904011,NA
