"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"misc1",1583.58005883007,0.4005546424651,0.224245542770381,1.78623234832923,0.0740616454715901,0.179149756820084
"(2E,6E)-farnesyl diphosphate synthase2",1.78054869147872,-0.771587346251963,1.02306664058147,-0.754190700435142,0.450734720860668,0.627834819080494
"(2Fe-2S)-binding protein3",32.8492399825374,-0.742858818095095,0.282350415067225,-2.63098185252615,0.00851385820883637,0.0321020367960887
"(4Fe-4S)-binding protein4",132.74531957223,0.87766882519057,0.198776754014621,4.41534941820216,1.00846960207932e-05,9.35208952034733e-05
"(deoxy)nucleoside triphosphate pyrophosphohydrolase5",25.8674480337107,-1.10439720738895,0.332796262017408,-3.31853849768055,0.000904898479478926,0.00486985051480032
"(Fe-S)-binding protein6",33.4833454632377,0.239138654846022,0.267323705329575,0.894565839386357,0.371019219692863,0.555243704111023
"(p)ppGpp synthetase7",26.6376801652665,-1.01942162560092,0.340598303140895,-2.99303201513371,0.00276220771871756,0.0126216618236638
"(R)-hydratase8",0.0592780417855169,0.881701842510266,3.11653965008542,0.282910516632156,0.777245432684568,NA
"(S)-ureidoglycine aminohydrolase9",19.7748563553762,1.37840894504127,0.524632422855942,2.62738040004777,0.00860450836451946,0.0323254307270915
"1-(5-phosphoribosyl)-510",75.5207644424124,-0.130127805356058,0.276607437219207,-0.470442178504891,0.63803913568001,0.781411163174614
"1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase11",1.14255985042844,1.08891184901407,1.24350105641155,0.875682287039148,0.38120277732822,0.564672821518503
"1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase12",39.0703958052325,0.286519023401291,0.305215077561676,0.938744657342141,0.34786185928943,0.532779633806874
"1-acyl-sn-glycerol-3-phosphate acyltransferase13",385.363671055204,-0.385840661878994,0.150491266773271,-2.56387410480302,0.0103511082690101,0.0374032247293856
"1-acyl-sn-glycerol-3-phosphate acyltransferase, partial14",0.585138575372023,2.19871324390513,1.97781746761404,1.11168663433717,0.266272908480316,NA
"1-aminocyclopropane-1-carboxylate deaminase15",2.90722302827903,1.0777279660213,0.871323488045155,1.23688616318518,0.216129347678584,0.383939849978758
"1-deoxy-D-xylulose-5-phosphate reductoisomerase16",409.039396166727,-0.170531663154309,0.155200357403999,-1.09878395904979,0.271862310621974,0.447817419722522
"1-deoxy-D-xylulose-5-phosphate reductoisomerase, partial17",2.31623443630655,1.42718810467503,0.969212189508261,1.47252389118127,0.140879460284039,0.284853237285032
"1-deoxy-D-xylulose-5-phosphate synthase18",623.881615303785,0.37981182516741,0.148489311028613,2.55783950061041,0.0105324691465458,0.0379443678480237
"1-phosphofructokinase19",165.532445472735,0.752309130510202,0.35354527264962,2.12790040967617,0.0333453416229222,0.0961960008143562
"1-pyrroline-5-carboxylate dehydrogenase20",61.2709895189382,-0.548398380911666,0.410093565415949,-1.33725185459918,0.181140440748359,0.339747094681741
"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase21",637.310228883872,1.6261531712231,0.40476763864217,4.01749798150411,5.88193390291035e-05,0.000456484836070281
"1,4-alpha-glucan branching enzyme22",1528.66313984778,0.897138496153377,0.195593527964846,4.58674939548418,4.50200536116619e-06,4.63420060949862e-05
"1,4-alpha-glucan branching enzyme, partial23",6.30528006241767,-0.924786890041123,0.615597530011089,-1.50225893535418,0.1330302495151,0.273533785043347
"1,4-alpha-glucan branching protein24",63.1173947248232,-0.080594667122824,0.325632494227236,-0.247501918732295,0.804519806750254,0.894625876344967
"1,4-alpha-glucan-branching enzyme25",50.2485947490611,1.07645911085084,0.36251999210378,2.96937861165649,0.00298402683151747,0.0134453385647721
"1,4-alpha-glucan-branching enzyme, partial26",164.474858338077,-0.228249110089802,0.333140296166593,-0.685144105099977,0.493252990999702,0.662605720380783
"1,4-alpha-glucan-branching protein27",217.870779387581,0.15032531997643,0.32920119610738,0.456636615400986,0.647932256614028,0.788705325912776
"1,4-beta-mannosyl-N-acetylglucosamine phosphorylase28",110.483467367797,0.0616711641650059,0.380567306342955,0.162050610068511,0.871265999458898,0.934450675682209
"1,4-beta-N-acetylmuramidase29",7.79869172944489,-0.206238776358634,0.618490692153902,-0.33345493954065,0.738790897937935,0.852065514913209
