"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Abiotrophia",0.740637556571785,1.2787300605736,2.29507835992932,0.557161830680581,0.577416865727455,NA
"Abiotrophia defectiva",1.59402078220731,0.820781837666224,1.42018340287861,0.577940733571846,0.563304133128161,0.768127006647389
"Abiotrophia sp.",2.82848168791719,-1.10370333184542,1.24889888505231,-0.883741145944887,0.376835963443827,0.616074062373177
"Acaricomes phytoseiuli",1.68962443164866,-1.68684589443005,1.71173146154113,-0.985461757483456,0.32439730725826,0.57161541285823
"Acaryochloris marina",19.0813251940689,1.94012358550048,0.810436181722701,2.39392518406133,0.0166691485726714,0.087249922264288
"Acaryochloris sp.",1.59115136834191,1.90381255977034,1.73086172044123,1.09992181194291,0.271366190234675,0.521138360855317
"Acetivibrio cellulolyticus",232.603624509075,-0.387194285564917,0.249027021539836,-1.55482840043115,0.119986943289318,0.328024032033186
"Acetivibrio ethanolgignens",9802.16978932583,-1.03338269597091,0.576651464892018,-1.79204035519864,0.0731265019302986,0.242028473871046
"Acetoanaerobium",31.5622061818952,1.08804504190823,0.657297429782291,1.65533135017523,0.097857302984573,0.291417460799945
"Acetoanaerobium noterae",73.5523707671646,-0.166965445660573,0.274164570897812,-0.60899716222927,0.542526319868357,0.75191578890086
"Acetoanaerobium sticklandii",8.74143967943387,-0.023772747969798,0.78536431399533,-0.0302697073780453,0.975851955507832,0.986578439306268
"Acetobacter aceti",2.35388528947506,1.85342546475052,1.25955516891319,1.47149208744048,0.141158085813822,0.361871601537677
"Acetobacter malorum",7.46252460310942,5.50494455235646,1.48330969918158,3.71125770659615,0.000206232011630492,0.0028043188883088
"Acetobacter nitrogenifigens",0.786310503802305,2.06783419077232,3.18909936273856,0.648406949915983,0.516721776416809,NA
"Acetobacter okinawensis",0.0848481021348325,-0.19624336867143,6.0348679776655,-0.0325182538205821,0.974058759283406,NA
"Acetobacter papayae",0.848231550998527,-0.219053498176706,1.63811085906106,-0.133723244043608,0.893621424152265,NA
"Acetobacter sp.",2.45755337947162,1.17674009183521,1.40115719612745,0.839834456182012,0.401001211343879,0.639511705338981
"Acetobacterium",0.750986622785394,1.68391560332621,2.45045847540947,0.687183896493014,0.491966850874502,NA
"Acetobacterium bakii",88.4903690071887,-0.293611807284122,0.308150166594025,-0.952820537238078,0.340681006832347,0.586240500541768
"Acetobacterium dehalogenans",90.3889069394022,-0.211411318867225,0.331547525318131,-0.637650118680175,0.523701462822583,0.737284447797337
"Acetobacterium wieringae",113.985689925458,-0.23414275902325,0.381701535140934,-0.613418436833897,0.539599698395913,0.749808718506351
"Acetobacterium woodii",115.14450941929,0.573445949938904,0.446549617386776,1.28417073402667,0.199082222817805,0.438612355458002
"Acetohalobium arabaticum",11.3920842212216,0.501435460260941,0.77024568689861,0.651007164064713,0.515041862316837,0.730407348574273
"Acetomicrobium",1.82591103912336,-0.0785474088928563,1.48863273040641,-0.0527648004027239,0.957919307622286,0.978284371384572
"Acetomicrobium flavidum",13.712038629361,-0.213813407674703,0.852885227423665,-0.25069423270535,0.802050519958525,0.904757878916735
"Acetomicrobium hydrogeniformans",8.51535439576089,0.627438910947917,0.685276115442118,0.915600145414545,0.359876655049407,0.603119011070737
"Acetomicrobium mobile",2.21925510482167,1.93967695286799,1.47530372251093,1.31476449443692,0.188589063616246,0.424407962779117
"Acetonema longum",24.5742039111686,-0.642212141643916,0.417373909651543,-1.53869738091699,0.123878192035687,0.333368537729545
"Acholeplasma axanthum",76.0780826529972,-0.840188568617204,0.594744810748641,-1.41268751476723,0.157747624201174,0.386290037348278
"Acholeplasma brassicae",113.660816638993,-0.241906086150097,0.559474963877859,-0.432380538484486,0.665464860372058,0.834265703003019
"Acholeplasma equifetale",48.0200505177511,-0.367446315452234,0.641404925329132,-0.57287729005773,0.56672778217688,0.771241938149103
"Acholeplasma granularum",63.7109430562241,-0.784317228696996,0.730872929986138,-1.07312392690734,0.28321551688741,0.532064238596962
"Acholeplasma hippikon",213.313004785209,-4.58606114458983,0.896693757392131,-5.1144118120411,3.14720079714218e-07,1.25400093777603e-05
"Acholeplasma laidlawii",49.4142198094711,1.12732615607298,0.476593726740714,2.36538186052602,0.0180114888071334,0.0921184601678264
"Acholeplasma modicum",59.6017609258585,0.0238811620922008,0.558972096402352,0.0427233528219107,0.965922063703182,0.981387508882062
"Acholeplasma oculi",43.1249985287622,-0.884320219353326,0.500946337845351,-1.76529929963542,0.0775134771735798,0.251737257418683
"Acholeplasma palmae",80.3372745801906,-1.08955088468656,0.480994347285096,-2.26520517514682,0.0235000917196446,0.111327623446058
"Achromobacter",10.1993318015045,-1.6396192130971,0.903236159997786,-1.81527189201672,0.0694821363110724,0.233823440252794
"Achromobacter insuavis",3.12205804986796,-1.52082143184712,1.5942480449312,-0.953942792454705,0.340112600879498,0.585654528817628
"Achromobacter piechaudii",13.5353348094081,1.99255563807302,1.59614093780818,1.24835820626792,0.211899907142407,0.454576595455748
"Achromobacter ruhlandii",2.34197547437221,-0.171299308806211,1.32213992004233,-0.129562163738862,0.896912839821652,0.950934817797708
"Achromobacter sp.",26.1822498266288,2.76392862795892,0.908540085399072,3.04216475681959,0.00234883293166825,0.0202227826947652
"Achromobacter xylosoxidans",18.0716965482,-2.57266726266396,0.584865484400142,-4.39873326650927,1.08884551548589e-05,0.00024020025534753
"Acidaminococcus",45.7603534645197,0.288617051499714,0.579771306507097,0.497811892828092,0.618616632673388,0.808844660117603
"Acidaminococcus fermentans",57.867140834579,0.0472519088972836,0.331629547586264,0.142484013385425,0.886697706005637,0.944682644874315
"Acidaminococcus intestini",7.5938277579867,-0.0267892123662545,0.920377062815488,-0.0291067796543133,0.976779428707972,0.986762237334704
"Acidaminococcus massiliensis",37.041706545508,-0.138241666152171,0.367238386707014,-0.376435773481549,0.706592955063802,0.855568383752165
"Acidaminococcus sp.",5.7993568660739,-1.87594805405388,0.735030109017504,-2.55220572741082,0.0107043291773401,0.0652672028132008
"Acidaminococcus timonensis",87.9845736749932,0.142321049789701,0.231999905882411,0.61345304968286,0.539576817967007,0.749808718506351
"Acidibacillus ferrooxidans",29.9663861494316,-1.06841436991803,0.421538933025608,-2.53455680178685,0.0112589671962229,0.067448824462221
"Acidiferrobacter thiooxydans",3.43279807240759,4.54904695944673,1.85425364010824,2.45330350770199,0.0141550849697002,0.078571421970042
"Acidihalobacter prosperus",8.4012131614722,-0.680461839998756,1.10852713353319,-0.613843197351364,0.539318948906597,0.749808718506351
"Acidiphilium",2.65640399186851,-0.987924411303492,1.75044679049542,-0.564384142761566,0.572492728285687,0.774848541942063
"Acidiphilium multivorum",7.24470485313562,1.16568689615194,1.0876106196514,1.07178697512678,0.283815724623664,0.532413439622494
"Acidiphilium sp.",0.460554415654138,1.56059295151995,3.31576317288518,0.470658750384158,0.637884445809952,NA
"Acidithiobacillus thiooxidans",8.01628202282873,6.71840975358393,2.61743754851008,2.56678894111848,0.0102645068105799,0.0634892479017817
"Acidithrix ferrooxidans",2.54489925610576,-0.863673636922247,1.22517171215025,-0.704940889801031,0.480847022278126,0.703344819154686
"Acidobacteria bacterium",1.65351679609257,0.115370816130059,1.47476856071637,0.0782297773380914,0.937645275703065,0.969132659785593
"Acidobacteriaceae bacterium",32.3907285587705,-0.143935294688962,0.462977204865771,-0.310890672750708,0.755883735436498,0.879508063852923
"Acidobacterium ailaaui",2.94523392725215,-0.819219361380925,1.00947245577221,-0.811532158898035,0.417060132663649,0.652055575397091
"Acidobacterium capsulatum",3.56394335909668,0.985086707542051,0.940231575874083,1.04770647234036,0.294773864645752,0.544845120226145
"Acidocella aminolytica",1.68904452783935,-2.87463192398184,1.82794701483758,-1.57260133945254,0.115811157341416,0.322115448449611
