"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Abiotrophia",0.875995771380297,1.23083368103822,2.15399988021613,0.57141771099575,0.567716526290676,0.719578489777451
"Abiotrophia defectiva",3.61036165323348,0.668274370450705,0.910613166456473,0.733872949642496,0.463026174780977,0.630444946807989
"Abiotrophia sp.",4.45859285183817,2.77263882511151,1.09574990404577,2.53035735150354,0.0113946408114516,0.0433126145847092
"Acaricomes phytoseiuli",0.541121616984742,-2.98255682637935,2.85019506264087,-1.04643954565546,0.29535814272012,NA
"Acaryochloris marina",5.92341008511112,2.24447663125812,1.1380161734246,1.97227129426805,0.0485786447477543,0.130542236592529
"Acaryochloris sp.",0.525001996921183,-0.858412911188267,2.0279339386088,-0.42329431686377,0.672080540202199,NA
"Acetivibrio cellulolyticus",196.741879411341,0.235865194937761,0.30052131977103,0.784853451054548,0.43253949688729,0.600603187110147
"Acetivibrio ethanolgignens",4669.03088355875,-3.2123417286448,0.475637661128282,-6.75375814653672,1.44063824046442e-11,6.73675505069633e-10
"Acetoanaerobium",55.0993721282753,2.80185696744467,0.46599044891375,6.01269183515661,1.82467704510805e-09,5.81552097337511e-08
"Acetoanaerobium noterae",74.3538894390108,-0.245577945976396,0.364683678832528,-0.673399881131427,0.500692924229936,0.662667162932834
"Acetoanaerobium sticklandii",5.92753283418475,0.542505164782742,0.808696790014396,0.670838776017751,0.502323242334522,0.664445652102584
"Acetobacter aceti",1.62744000810823,-1.06294966798764,1.41635404606508,-0.750483024312129,0.452963844050979,0.619999695372082
"Acetobacter malorum",2.61141941332181,1.47013516696166,1.3632369602389,1.07841498568527,0.280848602307028,0.454150021587753
"Acetobacter nitrogenifigens",0.503983562608303,-0.51210406843322,2.38179367736525,-0.215007736942065,0.82976128641959,NA
"Acetobacter okinawensis",0.0928196025320445,-0.189256216631168,5.47708126717044,-0.0345542100617655,0.972435214752197,NA
"Acetobacter papayae",0.581181181866326,-0.194604045530912,2.74905685726182,-0.0707893854639099,0.943565379804118,NA
"Acetobacter sp.",1.28270965753113,1.32905032529969,1.53900142605072,0.863579658084011,0.387818842733339,0.56240632887486
"Acetobacterium",0.554548490188017,-0.286561596014392,2.17440991701842,-0.13178821241182,0.8951518103585,NA
"Acetobacterium bakii",81.2577760662161,0.632454771842388,0.333724848346286,1.89513839013308,0.0580740697878715,0.148238285521166
"Acetobacterium dehalogenans",69.298736601417,0.462286195559405,0.362013948447099,1.27698448510737,0.20160772479223,0.365133990457038
"Acetobacterium wieringae",110.827817552152,1.07624671686375,0.272459150857419,3.95012137957871,7.8111570706684e-05,0.000696544752454038
"Acetobacterium woodii",105.21430851728,2.53178521063721,0.394675986680229,6.41484482482206,1.40966373028838e-10,5.58481359812169e-09
"Acetohalobium arabaticum",11.8304676089534,1.76854211134193,0.639626026991371,2.76496270744434,0.00569293037673912,0.025294523208175
"Acetomicrobium",2.50288917252477,0.836247646797803,1.30460271210114,0.640997936797922,0.521524023441643,0.68037835667381
"Acetomicrobium flavidum",6.11407196778741,1.81787607388889,0.786728139753149,2.31067885084076,0.0208506002691722,0.0684422753369549
"Acetomicrobium hydrogeniformans",11.1690687145272,-0.771670952429553,0.692135482982604,-1.11491315125791,0.264887640472669,0.437897417819929
"Acetomicrobium mobile",3.48808072156315,2.50689767980516,1.23248397312934,2.03402051017347,0.0419495275581235,0.11708515397216
