"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"misc1",1145.75791986854,1.2775424967167,0.271625669606624,4.70332019270078,2.55964520938718e-06,1.11465030012069e-05
"(2E,6E)-farnesyl diphosphate synthase2",24.9044227172292,-4.07757401051477,0.449118506880093,-9.07906031047483,1.09516243439585e-19,6.68097543496263e-18
"(2Fe-2S)-binding protein3",28.6644693219591,2.37262037907422,0.411975363963637,5.75913170206857,8.45477175281626e-09,6.08381723152807e-08
"(4Fe-4S)-binding protein4",65.594092649596,2.3911880352802,0.422767725554271,5.65603259365465,1.54912061562506e-08,1.06575478680752e-07
"(deoxy)nucleoside triphosphate pyrophosphohydrolase5",63.453293116175,-1.08109459552737,0.255111893905064,-4.23772713603736,2.25793947638162e-05,8.01705165101041e-05
"(Fe-S)-binding protein6",34.8788809436162,0.0496884986815,0.223466237762831,0.222353493659455,0.82403871227217,0.85395533118584
"(p)ppGpp synthetase7",77.1720223685116,-1.43158169899267,0.283607199424987,-5.04776219325603,4.47015068201437e-07,2.29791079242849e-06
"(R)-hydratase8",0,NA,NA,NA,NA,NA
"(S)-ureidoglycine aminohydrolase9",9.70512293694352,0.956319893630057,0.691857438336689,1.38224992699243,0.166894974940714,0.218995052775066
"1-(5-phosphoribosyl)-510",89.9130656514642,0.0121621892687482,0.226208738736914,0.0537653378762395,0.957122125924402,0.964396897618923
"1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase11",0.848798231550153,-0.0751180390419827,1.59413078581744,-0.0471216287335317,0.962416289246628,0.968740116802458
"1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase12",29.7334201799548,1.2003640454401,0.340660870565897,3.52363346998463,0.000425672646338212,0.00111934937537
"1-acyl-sn-glycerol-3-phosphate acyltransferase13",559.109806585016,-0.257485223338106,0.168325106574746,-1.52968994689909,0.126093493206392,0.172319991514629
"1-acyl-sn-glycerol-3-phosphate acyltransferase, partial14",0.0735811025057334,0.537325553907244,3.11653965008542,0.172410947472629,0.863114466214863,NA
"1-aminocyclopropane-1-carboxylate deaminase15",1.15107870778834,3.17180758063171,1.44816138154861,2.19023074433866,0.0285075066070646,0.0477539370899362
"1-deoxy-D-xylulose-5-phosphate reductoisomerase16",464.548616523442,0.234419329661283,0.160715857592764,1.45859489643689,0.144676639116842,0.193599614044831
"1-deoxy-D-xylulose-5-phosphate reductoisomerase, partial17",0.812113324876877,2.09815093436274,1.65715166610803,1.26611883346226,0.205470540822742,0.261644254763382
"1-deoxy-D-xylulose-5-phosphate synthase18",505.613049748482,0.759441179530292,0.181594005052147,4.18208287940016,2.8885062918725e-05,9.96592498649803e-05
"1-phosphofructokinase19",225.546143306598,-1.04294601698253,0.361484024504543,-2.88517872515116,0.00391191510751559,0.00820532079527117
"1-pyrroline-5-carboxylate dehydrogenase20",50.2506226821742,2.64777311467495,0.668313707975612,3.96187162267749,7.43645240402068e-05,0.000233173457571601
"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase21",189.002856325883,4.89775300364592,0.482246125386741,10.1561272259433,3.11193002532184e-24,3.78901941199891e-22
"1,4-alpha-glucan branching enzyme22",895.185712349139,1.27820143136063,0.257102896043021,4.97155594523816,6.64176921930103e-07,3.29863372573859e-06
"1,4-alpha-glucan branching enzyme, partial23",7.82706212732634,0.74223964794236,0.506778505580199,1.46462338037125,0.143023699498051,0.191853254035769
"1,4-alpha-glucan branching protein24",95.6543490945983,-0.660375526667104,0.220983389470351,-2.98834916167175,0.00280488913994577,0.00607366209713089
"1,4-alpha-glucan-branching enzyme25",24.8569087887776,1.54409667260819,0.35299641404823,4.37425597302873,1.218473384753e-05,4.59165461237262e-05
"1,4-alpha-glucan-branching enzyme, partial26",282.067977541148,-0.866814130274048,0.286011304291087,-3.03069884745483,0.00243988469183785,0.00536502236784185
"1,4-alpha-glucan-branching protein27",189.566826298213,0.642582783106165,0.384775589420714,1.67001961863949,0.0949154821031877,0.135578092805289
"1,4-beta-mannosyl-N-acetylglucosamine phosphorylase28",217.633246486547,-1.35696607851389,0.286925355105056,-4.72933484047459,2.25256613486458e-06,9.93796137644093e-06
"1,4-beta-N-acetylmuramidase29",5.23415228527719,3.90223676462903,0.913862531590481,4.27004787890537,1.95431009345074e-05,7.02400241355719e-05
"1,4-beta-xylanase30",167.468933128012,-0.556363493659344,0.221591998757789,-2.51075624019925,0.0120472853326184,0.0222798018619464
"1,4-dihydroxy-2-naphthoate octaprenyltransferase31",19.1267307387508,-0.366427484542307,0.400479036401908,-0.914972947983656,0.360205831946131,0.42283165645307
"1,4-dihydroxy-2-naphthoate polyprenyltransferase32",6.96839892273927,-3.28438882767363,0.671797591363016,-4.88895594431933,1.01372176925016e-06,4.834376351661e-06
"1,4-dihydroxy-2-naphthoyl-CoA synthase33",93.7987938834545,-0.790181706269251,0.235578376335435,-3.35422002036439,0.000795890509835667,0.00195282834296215
"12-oxophytodienoate reductase34",36.1260693213332,0.802813722944091,0.481335575706369,1.66788777614442,0.0953380067029423,0.136068850767439
"12,18-didecarboxysiroheme deacetylase35",1.41634991579615,2.56333688608844,1.35910203107377,1.88605183973072,0.0592879692839689,0.0905008007659521
"16S rRNA (-2-O)-methyltransferase36",16.3399846123089,-0.89431316969021,0.3697780054075,-2.41851369365429,0.0155840589828223,0.0279653027718562
"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase37",306.145812162427,1.28828576776954,0.190952177266753,6.7466408930748,1.51307137484745e-11,1.91533157162493e-10
"16S rRNA (cytidine(1402)-2-O)-methyltransferase38",578.775085855082,0.023833228635428,0.160181622755348,0.148788782542361,0.881720302343636,0.901667245839765
"16S rRNA (cytosine(1402)-N(4))-methyltransferase39",929.897655743966,1.00122954405876,0.171498275523023,5.83813184712957,5.27893765060565e-09,3.94903490986978e-08
"16S rRNA (cytosine(1402)-N(4))-methyltransferase, partial40",9.94183578340162,-1.72372958367967,0.544109349189885,-3.16798376327497,0.00153500093060131,0.00354252725647811
"16S rRNA (cytosine(967)-C(5))-methyltransferase41",239.435131687977,1.15579427533069,0.247063239631907,4.67813130376123,2.8950114976377e-06,1.24612936365692e-05
"16S rRNA (guanine(527)-N(7))-methyltransferase RsmG42",183.052553130685,0.092533459666916,0.220100746054373,0.420414111836117,0.674182960819693,0.723962962911528
"16S rRNA (guanine(966)-N(2))-methyltransferase RsmD43",23.4175951473427,1.42783251905667,0.389856099937523,3.66246037777912,0.000249804399888422,0.000692968463030519
"16S rRNA (uracil(1498)-N(3))-methyltransferase44",157.463415590895,0.124694131935657,0.240655023701626,0.518144728573205,0.604357294706615,0.659198894155071
"16S rRNA maturation RNase YbeY45",10.2523993506976,2.82368976089268,0.616517681050198,4.5800629044129,4.64836102925574e-06,1.91920608497447e-05
"16S rRNA methyltransferase46",28.2877181175905,0.589819847670237,0.418028770152118,1.41095515376993,0.158257837834566,0.20913455479969
"16S rRNA processing protein RimM47",239.81797586004,-0.393814887067951,0.197217764809572,-1.99685300889708,0.0458411531672501,0.0724535112595296
"16S rRNA processing protein RimM, partial48",35.3527706838074,-1.07567708948515,0.316940159787037,-3.39394379749141,0.00068893829889483,0.00171916603201141
"16S rRNA pseudouridine(516) synthase49",73.2508733549753,0.701751915444865,0.384309577942968,1.82600683334779,0.067849232541978,0.101733264715199
"1A family penicillin-binding protein50",44.7648317283198,4.21493284151568,0.685379148669563,6.14978271471722,7.75891676082701e-10,6.95527863338895e-09
