"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Abiotrophia",0.881813376438336,1.4380061243425,1.28702739474716,1.11730809321661,0.263862616252498,0.385148764170746
"Abiotrophia defectiva",3.5256791958266,1.12464961041768,0.698127694435184,1.610951147451,0.107190370679669,0.192667820119096
"Abiotrophia sp.",6.0403524644454,-0.206070598647302,0.584686891224443,-0.352446072830113,0.724503754627094,0.811791619570178
"Acaricomes phytoseiuli",0.782779647091196,-1.21365659223592,1.58661640779833,-0.764933846814336,0.444310937875281,0.570312597757972
"Acaryochloris marina",5.91159349762123,4.32326645427215,1.00810916175042,4.28849039201813,1.79891579148137e-05,0.000101902219784116
"Acaryochloris sp.",0.431928719844882,0.653290701947764,1.53421464058019,0.425814409971157,0.670243085913493,NA
"Acetivibrio cellulolyticus",184.894629490868,-0.106398201394448,0.264138571842498,-0.402812056763491,0.687086490854968,0.783166878194037
"Acetivibrio ethanolgignens",2067.14733260483,0.940599653344197,0.314969461382601,2.98632016327966,0.00282356857821616,0.00940295284242056
"Acetoanaerobium",16.1693522635906,1.09613100211924,0.394797558822594,2.77643814563655,0.00549580911607334,0.0167502703929018
"Acetoanaerobium noterae",75.6004169731338,0.668766947816809,0.298689494873334,2.23900391307841,0.0251556615500866,0.0595244514653527
"Acetoanaerobium sticklandii",8.21603592091165,0.281941209320749,0.49083225839689,0.574414587667074,0.565687283780617,0.681205558823642
"Acetobacter aceti",1.8348719599332,-0.0348076644627201,0.885974635521117,-0.0392874277289516,0.968661230097607,0.980550934726964
"Acetobacter malorum",2.79024692941524,3.75652859154867,1.12774355538422,3.33101313114473,0.000865305204990426,0.00331690470921826
"Acetobacter nitrogenifigens",0.283615710773578,-0.949534827241156,1.98342121446294,-0.478735843056043,0.632126563401018,NA
"Acetobacter okinawensis",0.210415714726857,0.752161012347311,2.02039523108896,0.372284096088422,0.709681338496671,NA
"Acetobacter papayae",0.613491032776611,2.19211671173912,1.98541528604902,1.10410991954304,0.2695454588045,NA
"Acetobacter sp.",1.86105700345678,0.73955997500618,0.940698366227194,0.786181842722116,0.431760961964485,0.557393065077539
"Acetobacterium",0.896328600507902,-0.231315482367801,1.23356385273571,-0.187518045259518,0.851254476557164,0.905335692116931
"Acetobacterium bakii",94.2558845787037,0.077672543787848,0.228653134996778,0.339695949451742,0.734085512421088,0.818602416714548
"Acetobacterium dehalogenans",90.8981028276801,0.223841667955171,0.282534522142329,0.792263070218402,0.428207300075786,0.554256780400091
"Acetobacterium wieringae",88.5789063811317,0.488040447681388,0.198545381408734,2.45808008334723,0.0139682022021489,0.0364681927139902
"Acetobacterium woodii",100.800282373638,1.85073620193228,0.291823899798149,6.34196240682279,2.2685668072003e-10,2.59635156219986e-09
"Acetohalobium arabaticum",10.1330877314985,1.33636451377951,0.550728784626898,2.42653834533972,0.0152436393413345,0.0392679510455691
"Acetomicrobium",3.92506137424326,-2.22614905422736,0.737826694221419,-3.01717066034928,0.00255146122738895,0.00856289321555788
"Acetomicrobium flavidum",8.68152601278756,1.25360950699575,0.51992364385482,2.41114156244413,0.0159026746172457,0.040741068640253
"Acetomicrobium hydrogeniformans",14.0138531207189,-2.17163626488635,0.417182219374732,-5.20548614977211,1.93489379335676e-07,1.57259194103547e-06
"Acetomicrobium mobile",3.335179900406,0.747899990838837,0.908300159198605,0.823406209131033,0.410277033295913,0.535575792067849
"Acetonema longum",37.6217045815635,-0.806833310134544,0.298239138257273,-2.70532336851959,0.00682379270533278,0.0201197841700874
"Acholeplasma axanthum",93.489111956994,-0.926246038451178,0.406064803724464,-2.28103009656479,0.0225466660032969,0.0544303499554407
"Acholeplasma brassicae",57.3908047818694,0.901326106637707,0.297666059726746,3.02797741692524,0.00246196484950553,0.00832230191442256
"Acholeplasma equifetale",30.8379748072789,0.386514334675557,0.415357650909204,0.930557879045902,0.352082311358871,0.481227785059847
"Acholeplasma granularum",35.580320046706,-0.110848535592748,0.316383654911105,-0.350361132353356,0.726067691922965,0.812894313496503
"Acholeplasma hippikon",33.8908359212427,0.0988854091719281,0.355608766977276,0.278073597601285,0.780955862808762,0.855056711954615
"Acholeplasma laidlawii",44.5195926025008,0.761241750298572,0.333033242290129,2.28578307998275,0.0222669520241477,0.0538955986726742
"Acholeplasma modicum",33.3438343805789,1.2588559112417,0.30635359171793,4.10915995527406,3.97100965252974e-05,0.00020832013219258
"Acholeplasma oculi",23.7157912936428,0.426568139433116,0.386397972818758,1.10396060393722,0.269610227600466,0.391601698105002
"Acholeplasma palmae",54.6695763509077,0.24927793228424,0.414602212030304,0.60124602583167,0.547676133126449,0.666529460627849
"Achromobacter",4.61922614493702,-0.663456351299515,0.808460278054414,-0.820641866160875,0.411850293088436,0.537004520725401
"Achromobacter insuavis",0.54507047590268,-1.03674668071262,2.06003460744248,-0.503266632981342,0.614776822524819,NA
"Achromobacter piechaudii",3.09649005761145,-1.74597529193573,0.79389660881801,-2.19924770120282,0.0278603142027235,0.0644823120300757
"Achromobacter ruhlandii",1.35454757922563,3.21405972596064,1.2030321847585,2.67163236917543,0.0075483294916593,0.0217864291246657
"Achromobacter sp.",6.0526134358232,1.9062667580484,0.606173790981432,3.1447528520856,0.00166227194378771,0.0058555408673125
"Achromobacter xylosoxidans",13.3867753620362,-2.01137004026677,0.508766828495977,-3.95342213291069,7.70413431670814e-05,0.000377005106876957
"Acidaminococcus",79.5961406679149,-0.73916505484999,0.438927392572944,-1.68402580325891,0.0921766821105021,0.171532462677846
"Acidaminococcus fermentans",70.4591100703807,0.589160794061564,0.245642187092741,2.39845118232532,0.0164645709998968,0.0420078772372254
"Acidaminococcus intestini",6.99650205646108,0.926536099369736,0.554102180800762,1.67213942026135,0.0944968328806823,0.174436549965394
"Acidaminococcus massiliensis",183.560471514147,-1.20141473809874,0.389270577949146,-3.0863230003879,0.00202648556160097,0.00701081494722902
"Acidaminococcus sp.",18.0501090526533,-2.19429465241362,0.559112945355277,-3.92459997687819,8.68739751222695e-05,0.000419990734901454
