"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"misc1",850.242465309007,0.869611872667842,0.20544243141413,4.23287373831204,2.30724050085978e-05,8.8874874697274e-05
"(2E,6E)-farnesyl diphosphate synthase2",10.1895455039324,1.89538111577192,0.471576311614223,4.01924581258961,5.83847327909698e-05,0.000205739074199903
"(2Fe-2S)-binding protein3",4.6344441993923,-1.78830504251825,0.842326059275343,-2.12305558260508,0.0337491944665162,0.0581763243945584
"(4Fe-4S)-binding protein4",40.7115911900155,-2.03362076366106,0.42717757035409,-4.76059817928967,1.93020007604882e-06,9.33361338035755e-06
"(deoxy)nucleoside triphosphate pyrophosphohydrolase5",50.0626402463224,-2.83698828821542,0.340135791126951,-8.34075202381906,7.38195531136201e-17,1.66233463788562e-15
"(Fe-S)-binding protein6",26.9179992378743,1.4229210808695,0.399619146452078,3.56069295853955,0.000369877389156652,0.00109112495146212
"(p)ppGpp synthetase7",17.5514222554634,0.694095802886229,0.317620507647874,2.18529907916314,0.0288669248755668,0.0508102626308418
"(R)-hydratase8",0,NA,NA,NA,NA,NA
"(S)-ureidoglycine aminohydrolase9",2.70782896341344,1.07017098621198,0.920410087426366,1.16271105763777,0.244946753709868,0.307985444554918
"1-(5-phosphoribosyl)-510",58.5541171115759,-0.273448615770547,0.319286149737585,-0.856437449589622,0.391755857564362,0.458144390741156
"1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase11",1.96864064069627,1.17526455961596,1.10168319348348,1.06678995065707,0.286066697511426,0.350208237155099
"1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase12",52.8318400980401,1.95405460767582,0.293015321830476,6.66877962377114,2.57939224755196e-11,2.87294161051132e-10
"1-acyl-sn-glycerol-3-phosphate acyltransferase13",211.701679894857,-0.620693751451822,0.127890998195766,-4.85330289237176,1.21422020574463e-06,6.10495382658729e-06
"1-acyl-sn-glycerol-3-phosphate acyltransferase, partial14",0.147755308431667,0.702667396330207,3.11653965008542,0.225463968125978,0.821618353019441,NA
"1-aminocyclopropane-1-carboxylate deaminase15",0.254123096959089,-1.70516147345822,3.11095958734997,-0.548114311864381,0.583613414054303,NA
"1-deoxy-D-xylulose-5-phosphate reductoisomerase16",445.729395267765,-0.34851491033154,0.18134236073806,-1.92186154913331,0.0546231811707745,0.0876874028926833
"1-deoxy-D-xylulose-5-phosphate reductoisomerase, partial17",0,NA,NA,NA,NA,NA
"1-deoxy-D-xylulose-5-phosphate synthase18",318.315534505999,0.0376162885092841,0.185090299505681,0.203232090551183,0.838953631550458,0.867095523278826
"1-phosphofructokinase19",138.181306876104,-0.220427823973473,0.331127904932442,-0.665687852609237,0.505610639472357,0.56914845528268
"1-pyrroline-5-carboxylate dehydrogenase20",18.7188625690159,-5.36595134212785,0.965522610760718,-5.55756155508374,2.7356952103316e-08,1.84633078504658e-07
"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase21",14.5478916781319,2.0187124608527,0.575450527317044,3.5080556277612,0.000451394652226625,0.0013067640746589
